ID_Batch_Loop#,Artist_Name,Title,Date_Created,Medium,Size,Signed_Edition,Estimate_Range,Realized_Price,Sale,Auction_House,Sale_Date
1_82,Damien Hirst,"Relationships, 1991",1991,"Glass, ping pong ball and offset lithograph",7 1/4 x 3 1/8 in,9/125,"800 - 1,200 GBP",806 GBP,Modern & Contemporary Prints,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Mar. 27, 2014"
1_83,Damien Hirst,"Untitled, 1992",1992,Screenprint in colours,855 x 620mm (33 3/4 x 24 1/2in),"Signed, 25/65","2,000 - 3,000 GBP",Not Sold,Prints featuring the St. Ives School,Bonhams Knightsbridge,"Feb. 19, 2014"
1_84,Damien Hirst,"Where Will it End?, 1993",1993,acrylic,48 x 72 x 4.3/4in. (121.9 x 182.9 x 12.1cm.),,"800,000 - 1,200,000 GBP","962,500 GBP",Post-War & Contemporary Art Evening Auction,Christie's London,"Feb. 13, 2014"
1_85,Damien Hirst,"Adam and Eve (Breaking Open the Head), in two parts, 1994-2003",1994-2003,"glass, painted steel, silicone, mirrored glass shards, bulls’ heads and formaldehyde solution",each: 17 x 35 x 17in. (43.2 x 88.9 x 43.2cm.),,"500,000 - 700,000 GBP",Not Sold,Post-War & Contemporary Art Evening Auction,Christie's London,"Feb. 13, 2014"
1_86,Damien Hirst,"Beautiful Exotic Stretching Etchy Spinning Void Etching, 1995",1995,drypoints in colours,250 x 200 mm (9 7/8 x 7 7/8 in),"Signed, IV/XIII, trial proofs aside from the edition of 50","5,000 - 7,000 GBP",Not Sold,Modern & Contemporary Prints,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Dec. 11, 2013"
1_87,Damien Hirst,"Untitled, 1994",1994,pen and ink on paper,29.8 x 29.9 cm. (11 3/4 x 11 3/4 in.),Signed,"5,000 - 7,000 GBP","17,500 GBP",Under the Influence,Phillips London,"Dec. 11, 2013"
1_88,Damien Hirst,"2 Works : Berylium Oxide ; 6-Benzylpurine, 1995",1995,household gloss paint on canvas,4 x 2 in,Signed,"15,000 - 20,000 GBP","12,500 GBP",Post-War & Contemporary Art Day Auction,Christie's London,"Oct. 19, 2013"
1_89,Damien Hirst,"With Dead Head, 1991",1991,Photographic print on aluminium,22½ x 30in. (57.2 x 76.2cm.),,"30,000 - 40,000 GBP","60,000 GBP",Post-War & Contemporary Art Evening Auction,Christie's London,"Oct. 18, 2013"
1_90,Damien Hirst,"James the Lesser (The Twelve Disciples), 1994",1994,"Steel, glass, formaldehyde solution and a bull's head",18 1/8 x 36¼ x 18 1/8in. (46 x 92 x 46cm.),,"400,000 - 600,000 GBP","458,500 GBP",Post-War & Contemporary Art Evening Auction,Christie's London,"Oct. 18, 2013"
1_91,Damien Hirst,"Cigarette Butt, 1995",1995,a cigarette butt encased in cast acrylic,25 x 40 mm (1 x 1 1/2 in),"Signed, 16/25","1,000 - 1,500 GBP",800 GBP,Modern & Contemporary Prints,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Sep. 26, 2013"
1_92,Damien Hirst,"Beck's beer bottle, 1995",1995,offset lithograph printed in colours,220 x 60 x 60 mm (8 5/8 x 2 3/8 x 2/38 in),Signed,300 - 500 GBP,350 GBP,Modern & Contemporary Prints,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Sep. 26, 2013"
1_93,Damien Hirst,"What Goes Up Must Come Down, 1994",1994,ping-pong ball and a white hairdryer within a perspex container,Overall: 300 x 300 x 300 mm,"Signed, 23/30, there were also 15 numbered in Roman numerals","3,000 - 5,000 GBP","3,500 GBP",Parkett: First Fifty Editions 1984-1997,Christie's South Kensington,"Sep. 26, 2013"
1_94,Damien Hirst,"Relationships, 1991",1991,"glass, ping pong ball and offset lithograph",185 x 80 mm (7 1/4 x 3 1/8 in),"Signed, 9/125","800 - 1,200 GBP",Not Sold,Modern & Contemporary Prints,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Jun. 27, 2013"
1_95,Damien Hirst,"Collective Memory (Loss), 1994",1994,"painted steel, formaldehyde containers, formaldehyde solution, water and padlocks, in two parts",each: 36 x 72 x 30in. (91.4 x 182.9 x 76.2cm.),,"80,000 - 120,000 GBP","97,875 GBP",Post War & Contemporary Art Day Sale,Christie's London,"Jun. 26, 2013"
1_96,Damien Hirst,"My Way, 1990-1991",1990-1991,"glass, faced particleboard, ramin, plastic, aluminium, resin, chemicals, pharmaceuticals and packaging",54 x 40 x 9 in. (137.2 x 101.6 x 22.9 cm.),,"700,000 - 900,000 GBP","865,875 GBP",Post War & Contemporary Art Evening Sale,Christie's London,"Jun. 25, 2013"
1_97,Damien Hirst,"Untitled, 1992",1992,Silkscreen printed in colors,860 mm x 625 mm,"Signed, 43/65","5,000 - 8,000 CHF",Not Sold,"Important International Prints, Portfolios & Multiples",Germann Auctions,"Jun. 04, 2013"
1_98,Damien Hirst,"Untitled A, 1992",1992,"Glass, steel, mdf and drug bottles",30 x 40 x 9 in.,,"400,000 - 600,000 USD","485,000 USD",Contemporary Art/ Doha,Sotheby's Doha,"Apr. 22, 2013"
1_99,Damien Hirst,"Cigarette Butt, 1995",1995,cigarette butt encased in cast acrylic,25 x 40 mm (1 x 1 1/2 in),Signed,"1,000 - 1,500 GBP",Not Sold,Modern & Contemporary Prints,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Mar. 28, 2013"
1_100,Damien Hirst,"LEVORPHANOL, 1995",1995,gloss household paint on canvas,27.1 X 27 in. (69 X 69 cm),,"100,000 - 150,000 USD","218,500 USD",Contemporary Art Evening,Phillips New York,"Mar. 07, 2013"
1_101,Damien Hirst,"Untitled 2 (Spot Painting), 1992",1992,household gloss on canvas,91.4 x 91.4 cm,Signed,"300,000 - 500,000 GBP","295,250 GBP",Contemporary Art Evening,Phillips London,"Feb. 14, 2013"
1_102,Damien Hirst,"Away From the Flock (Divided), 1995",1995,"glass, painted steel, silicone, acrylic, plastic cable ties, stainless steel, sheep and formaldehyde solution",46½ x 73 1/8 x 20in. (118 x 186 x 51.3cm.),,"1,800,000 - 2,500,000 GBP","1,945,250 GBP",Post-War & Contemporary Art Evening Auction,Christie's London,"Feb. 13, 2013"
1_103,Damien Hirst,"Chair, 1994",1994,Welded steel chair with bedpan seat,1910 x 535 x 480 mm (75 1/4 x 21 x 19),,"15,000 - 20,000 GBP","8,000 GBP*",Urban Contemporary,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Dec. 11, 2012"
1_104,Damien Hirst,"Cigarette Butt, 1995",1995,cigarette butt encased in resin,1 3/4 x 1 x 1in.,Signed,"1,500 - 2,000 GBP","1,250 GBP",Prints,Bonhams New Bond Street,"Nov. 27, 2012"
1_105,Damien Hirst,"Beryllium Oxide, 1995",1995,household gloss on canvas,"4 x 2 in. (10.1 x 5 cm.), 4 x 2 in. (10.1 x 5 cm.)",Signed,"40,000 - 60,000 USD",Not Sold,Post-War & Contemporary Afternoon Session,Christie's New York,"Nov. 15, 2012"
1_106,Damien Hirst,"Rocks (from the London group portfolio), 1992",1992,screenprint on paper,33 7/8 x 24 1/2in.,"Signed, 40/65","3,500 - 4,500 USD",Not Sold,Contemporary Art,Bonhams New York,"Nov. 12, 2012"
1_107,Damien Hirst,"THOMAS (THE TWELVE DISCIPLES), 1994",1994,"glass, painted steel, silicone, bull's head and formaldehyde solution","46 by 91.5 by 46cm., 18 by 36 by 18in.",,"500,000 - 700,000 GBP","589,250 GBP",Contemporary Art Evening Auction,Sotheby's London,"Oct. 12, 2012"
1_108,Damien Hirst,"Anhydrogitalin, 1993",1993,household gloss on canvas,52½ x 47½in. (133.5 x 120.8cm.),,"500,000 - 700,000 GBP","481,250 GBP",Post War & Contemporary Art Evening Auction,Christie's London,"Oct. 11, 2012"
1_109,Damien Hirst,"The Acquired Inability To Escape, Divided, 1993",1993,offset lithograph in colours,110 x 220 mm. (overall),"Signed, 43/50",500 - 700 GBP,625 GBP,Prints & Multiples,Christie's South Kensington,"Sep. 20, 2012"
1_110,Damien Hirst,"Beautiful Dynamic Depressive Accelerating Drawing, 1993",1993,coloured pencil on paper,5 7/8 x 4 1/8in. (15 x 10.6cm.),Signed,"3,000 - 5,000 GBP","5,000 GBP",Post-War & Contemporary Art,Christie's South Kensington,"Sep. 12, 2012"
1_111,Damien Hirst,"The Acquired Inability to Escape, 1993",1993,offset lithograph printed in colours on two sheets of card,108 x 210 mm (4 1/4 x 8 1/4 in),Signed,"1,200 - 1,500 GBP",Not Sold,Urban & Contemporary Sale,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Jul. 03, 2012"
1_112,Damien Hirst,"Alphaprodine, 1993",1993,household gloss on canvas,116 x 180in. (295 x 457cm.),,"1,000,000 - 1,500,000 GBP","937,250 GBP",Post-War & Contemporary Art Evening Auction,Christie's London,"Jun. 27, 2012"
1_113,Damien Hirst,"D-Lysergic Acid, 1993",1993,Household gloss on canvas,80¼ x 80¼in. (203.8 x 203.8cm.),,"350,000 - 450,000 GBP","361,250 GBP",Post-War & Contemporary Art Evening Auction,Christie's London,"Jun. 27, 2012"
1_114,Damien Hirst,"Anaesthetics (and the Way They Affect the Mind and Body), 1991",1991,"Glass, silicone, acrylic, polystyrene and formaldehyde solution",18 x 27 x 18in. (45.7 x 68.5 x 45.7cm.),,"100,000 - 150,000 GBP","109,250 GBP",Post-War & Contemporary Art Evening Auction,Christie's London,"Jun. 27, 2012"
1_115,Damien Hirst,"Dave Stewert - Heart of Stone, 1994",1994,Offset lithograph on cardboard,31.5 x 31.5cm,Signed,400 EUR,Not Sold,Modern Art,Nagel Auction,"Jun. 27, 2012"
1_116,Damien Hirst,"BEAUTIFUL, EXOTIC, DIVINELY, DEEP, DEVIL PAINTING, 1995",1995,Household gloss on canvas,213 cm,,"300,000 - 400,000 GBP","301,250 GBP",Contemporary Art Day Auction,Sotheby's London,"Jun. 27, 2012"
1_117,Damien Hirst,"My Way, 1990-1991",1990-1991,"glass, faced particleboard, ramin, plastic, aluminium, resin, chemicals, pharmaceuticals and packaging",137.2 by 101.6 by 22.8cm.; 54 by 40 by 9in.,,"1,200,000 - 1,800,000 GBP",Not Sold,Contemporary Art Evening Auction,Sotheby's London,"Jun. 26, 2012"
1_118,Damien Hirst,"I'm only Sleeping, 1990",1990,household gloss with pharmaceutical drugs and resin on canvas,122 by 122cm.; 48 by 48in.,,"250,000 - 350,000 GBP",Not Sold,Contemporary Art Evening Auction,Sotheby's London,"Jun. 26, 2012"
1_119,Damien Hirst,"Jolly, 1994/1995",1994/1995,oil on canvas,120 by 84.3cm.; 47¼ by 33¼in.,Signed,"180,000 - 250,000 GBP","601,250 GBP",Contemporary Art Evening Auction,Sotheby's London,"Jun. 26, 2012"
1_120,Damien Hirst,"Beautiful Mild Psychotic Drawing (with small blue interference), 1993",1993,"graphite, coloured pencil and felt tip pen on paper",8¼ x 11½in,Signed,"3,000 - 5,000 GBP","6,875 GBP",Post-War & Contemporary Art,Christie's South Kensington,"Mar. 28, 2012"
1_121,Damien Hirst,"Azoalbumin, 1995",1995,household gloss on canvas,9 1/8 by 8in,Signed,"35,000 - 45,000 GBP","39,650 GBP",Contemporary Art Day Auction,Sotheby's London,"Feb. 16, 2012"
1_122,Damien Hirst,"Amyloglucosidase, 1993",1993,household gloss on canvas,42 1/2 by 50in,,"400,000 - 600,000 GBP","457,250 GBP",Contemporary Art Day Auction,Sotheby's London,"Feb. 16, 2012"
1_123,Damien Hirst,"Bisphenol A, 1995",1995,household gloss on canvas,10 by 9in,,"35,000 - 55,000 GBP","55,250 GBP",Contemporary Art Day Auction,Sotheby's London,"Feb. 16, 2012"
1_124,Damien Hirst,"Controlled Substances Key Painting, 1993-1994",1993-1994,no medium listed,122 x 122cm,,"9,000,000 - 12,000,000 HKD","9,212,000 HKD*",2011 Hong Kong Sale,Seoul Auction,"Nov. 28, 2011"
1_125,Damien Hirst,"Judas Iscariot (The Twelve Disciples), 1994",1994,"steel, glass, formaldehyde solution and a bull's head",18 1/8 x 36 x 18 1/8in,,"500,000 - 700,000 GBP","993,250 GBP",Post-War & Contemporary Art Evening Auction,Christie's London,"Oct. 14, 2011"
1_126,Damien Hirst,"Avidin-Hemocyanin, 1995",1995,Household gloss paint on canvas,12 × 10 in,Signed,"70,000 - 90,000 GBP",Not Sold,Contemporary Art Day Sale,Phillips London,"Oct. 13, 2011"
1_127,Damien Hirst,"Relationships, 1991",1991,"Glass, ping pong ball and paper with artist's box","Glass: 6 1/4 × 2 1/2 in, paper: 8 1/4 × 8 in)","Signed, of 125","1,500 - 2,500 GBP","1,500 GBP",Contemporary Art Day Sale,Phillips London,"Oct. 13, 2011"
1_128,Damien Hirst,"The acquired Inability to escape, 1993",1993,Offset lithograph printed in colours,213 x 210 mm,"Signed, 36/50","1,000 - 1,500 GBP",Not Sold,Prints,Bonhams New Bond Street,"Jul. 12, 2011"
1_129,Damien Hirst,"Biphenyl C, 1995",1995,household gloss on canvas,46 by 46cm.; 18 1/8 by 18 1/8 in.,Signed,"150,000 - 200,000 GBP",Not Sold,Contemporary Art Day Auction,Sotheby's London,"Jun. 30, 2011"
1_130,Damien Hirst,"Untitled, 1995",1995,household gloss on canvas,23.4 by 19.5cm.; 9 1/4 by 7 3/4 in.,Signed,"25,000 - 35,000 GBP","70,850 GBP",Contemporary Art Day Auction,Sotheby's London,"Jun. 30, 2011"
1_131,Damien Hirst,"Collective Memory (Loss), 1994",1994,"Painted steel cages, twenty-four plastic formaldehyde containers and two metal pad-locks",each: 36 x 72 x 30in,,"250,000 - 350,000 GBP",Not Sold,Post-War & Contemporary Art Day,Christie's London,"Jun. 29, 2011"
1_132,Damien Hirst,"Acridine, 1992",1992,gloss household paint on canvas,91 by 172.7cm.; 36 by 68in.,,"400,000 - 600,000 GBP","601,250 GBP",Contemporary Art Evening Auction,Sotheby's London,"Jun. 29, 2011"
1_133,Damien Hirst,"Dantrolene, 1994",1994,gloss household paint on canvas,150.2 by 155.25cm.; 59 1/8 by 61 1/8 in,,"600,000 - 800,000 GBP","1,105,250 GBP",Contemporary Art Evening Auction,Sotheby's London,"Jun. 29, 2011"
1_134,Damien Hirst,"Love Will Tear Us Apart, 1995",1995,Plexiglas cabinet containing wrapped medical syringes and needles,35.5 x 50.7 x 22.5 cm (13 3/4 x 20 x 8 7/8 in),"Signed, edition of 30","10,000 - 15,000 GBP","12,500 GBP",Contemporary Art Day Sale,Phillips London,"Jun. 28, 2011"
1_135,Damien Hirst,"UNTITLED (SPIRAL DRAWING), 1994",1994,"Watercolour, colour ink and chalk on paper",30 x 30 cm,Signed,"8,000 EUR","10,200 EUR",Contemporary Art,"Lempertz, Cologne","Jun. 01, 2011"
1_136,Damien Hirst,"SANS TITRE (FROM WAR CHILD), 1995",1995,Acrylic on paper,"h: 15,20 w: 9,50 cm","Signed, from an edition of 250","4,000 - 5,000 EUR",Not Sold,Contemporary Art 2,Artcurial,"May. 30, 2011"
1_137,Damien Hirst,"Love Will Tear Us Apart, 1995",1995,Plexiglas cabinet containing wrapped medical syringes and needles,14 x 20 x 8 3/4 in (35.6 x 50.8 x 22.2 cm),"Signed, 18 from an edition of 30","15,000 - 20,000 USD",Not Sold,Evening Editions,Phillips New York,"Apr. 21, 2011"
1_138,Damien Hirst,"The acquired inability to escape, 1993",1993,offset lithograph in colours,S. 105 x 210 mm. (each sheet),"Signed, 45/50",600 - 800 GBP,Not Sold,"Old Master, Decorative, Modern & Contemporary Prints",Christie's South Kensington,"Apr. 19, 2011"
1_139,Damien Hirst,"Untitled, from London portfolio, 1992",1992,silkscreen printed in colours,851 x 615 mm (33 1/2 x 24 1/4 in),"Signed, 59/65","2,500 - 3,500 GBP",Not Sold,20th Century Modern & Contemporary Prints,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Mar. 03, 2011"
1_140,Damien Hirst,"Arginine Decarboxylase, 1994",1994,household gloss paint on canvas,68 x 76in. (172.7 x 193cm.),,"400,000 - 600,000 GBP","881,250 GBP",Post-War & Contemporary Art Evening Auction,Christie's London,"Feb. 16, 2011"
1_141,Damien Hirst,"Untitled, circa 1993",circa 1993,graphite on paper,10½ x 7½ in. (26.7 x 19 cm.); 11 7/8 x 8¼ in. (30.2 x 20.1 cm.),Signed,"6,000 - 8,000 USD","11,250 USD",Post-War and Contemporary Morning Session,Christie's New York,"Nov. 11, 2010"
1_142,Damien Hirst,"Bisphenol A, 1995",1995,Household gloss paint on canvas,10 x 9 in.,,"90,000 - 120,000 USD",Not Sold,Contemporary Art Part II,"Phillips New York, Chelsea","Nov. 09, 2010"
1_143,Damien Hirst,"Arabic Acid, 1994",1994,household gloss on canvas,25.8 by 28cm.; 10 1/8 by 11in.,,"70,000 - 90,000 GBP","127,250 GBP",Contemporary Art Day Sale,Sotheby's London,"Oct. 16, 2010"
1_144,Damien Hirst,"Love Will Tear Us Apart, 1995",1995,plexiglas and sintra cabinet with surgical syringes and needles,35 by 51 by 22.5cm.; 13 3/4 by 20 by 8 7/8 in.,"Signed, 9 from an edition of 30","10,000 - 15,000 GBP","12,500 GBP",Contemporary Art Day Sale,Sotheby's London,"Oct. 16, 2010"
1_145,Damien Hirst,"We've Got Style (The Vessel Collection-Blue/Green), 1993",1993,"MDF, cellulose paint, steel, brass, glass and ceramic objects",overall: 59 3/4 by 75 7/8 by 7 1/8 in. 151.8 by 192.7 by 18.1 cm.,,"800,000 - 1,200,000 USD",Not Sold,Selected Works from the Neuberger Berman and Lehman Brothers Corporate Art Collections,Sotheby's New York,"Sep. 25, 2010"
1_146,Damien Hirst,"Beautiful Mild Psychotic Drawing (with small blue interference), 1993",1993,"graphite, coloured pencil and felt tip pen on paper",8¼ x 11½in. (20.5 x 29.5cm.),Signed,"3,000 - 5,000 GBP",Not Sold,Post-War and Contemporary Art,Christie's South Kensington,"Sep. 16, 2010"
1_147,Damien Hirst,"Untitled from 'London, Group Portfolio', 1992",1992,Screenprint,850 x 615mm (33 1/2 x 24 1/4in),"Signed, 61 from an edition of 65","3,000 - 5,000 GBP",Not Sold,Prints,Bonhams New Bond Street,"Jul. 13, 2010"
1_148,Damien Hirst,"Bipyridinium Dibromind-N, N-Tetremethylene, 1995",1995,Household gloss paint on canvas,30.5 x 30.5 cm (12 x 12 in),,"90,000 - 120,000 GBP",Not Sold,Evening Sale - Contemporary Art,Phillips London,"Jun. 29, 2010"
1_149,Damien Hirst,"PHARMACY, 1992",1992,offset lithograph on board,8 1/2 by 8 1/2 in.,"Signed, 90 from an edition of 200","2,000 - 3,000 USD","2,500 USD",Contemporary Art,Sotheby's New York,"Mar. 09, 2010"
1_150,Damien Hirst,"Spin, 1994",1994,Watercolor and India ink,"30 x 30 cm (11,8 x 11,8 in)",Signed,"7,000 EUR","8,540 EUR",Post War / Contemporary Art,Ketterer Kunst Munich,"Dec. 12, 2009"
1_151,Damien Hirst,"Love Will Tear Us Apart, 1995",1995,Plexiglas and sintra cabinet with surgical syringes and needles,20 w x 9 d x 14 h inches,"Signed, 4 from an edition of 30","15,000 - 20,000 USD","12,500 USD",Post War + Contemporary Art,Wright,"Dec. 10, 2009"
1_152,Damien Hirst,"Relationships London ICA Edition, 1991",1991,mixed media,18.5 X 80 cm,,"6,000 - 8,000 EUR",Not Sold,Modern & Contemporary Art,Ambrosiana Auction House & Poleschi Auction House,"Nov. 19, 2009"
1_153,Damien Hirst,"Untitled F (Spot Drawing), 1995",1995,45¾ x 59 in. (116.2 x 149.8 cm.),colored pencil on paper,,"100,000 - 150,000 USD","158,500 USD",Post-War & Contemporary Afternoon Session,Christie's New York,"Nov. 11, 2009"
1_154,Damien Hirst,"Spin, 1994",1994,ink on paper,30 x 30cm (11 13/16 x 11 13/16in),Signed,"2,640 GBP",not sold,,no auction house listed,no sale date listed
1_155,Damien Hirst,"Love Will Tear Us Apart, 1995",1995,plexiglas and sintra cabinet with surgical syringes and needles,13 3/4 by 20 1/8 by 8 3/4 in.,Signed,"10,000 - 15,000 GBP","14,375 GBP",Contemporary Art including Arab & Iranian Art,Sotheby's London,"Oct. 16, 2009"
1_156,Damien Hirst,"'Pharmacy', 1992",1992,lithograph,8 7/16 x 8 7/16in,Signed,"2,880 GBP",not sold,,no auction house listed,no sale date listed
1_157,Damien Hirst,"UNTITLED (TWO SPIN DRAWINGS), 1994",1994,"(i) gouache, watercolour and felt tip pen on paper (ii) watercolour, wax crayon, pastel and felt tip pen on paper",each: 21.3 by 14.5cm.; 8 3/8 by 5¾in.,Signed,"20,000 - 30,000 GBP",Not Sold,Contemporary Day Auction,Sotheby's London,"Jun. 26, 2009"
1_158,Damien Hirst,"Pharmaceutical Wall Painting, Five Blacks, 1993",1993,150 tins of enamel paint with 150 brushes and a compass in a wooden crate.   ,Installation dimensions variable.,,"40,000 - 60,000 USD","68,500 USD",Contemporary Art Part II,"Phillips New York, Chelsea","May. 15, 2009"
1_159,Damien Hirst,"Bisphenol A , 1995",1995,Household gloss paint on canvas. ,10 x 9 in. (25.4 x 22.9 cm).,,"100,000 - 150,000 USD",Not Sold,Contemporary Art Part II,"Phillips New York, Chelsea","May. 15, 2009"
1_160,Damien Hirst,"Untitled AAAAAAA, 1992",1992,"glass, steel",30 x 40 x 9 in. (76.2 x 101.6 x 22.9 cm.),,"180,000 - 250,000 USD","266,500 USD",POST-WAR AND CONTEMPORARY ART AFTERNOON SALE,Christie's New York,"May. 14, 2009"
1_161,Damien Hirst,"Untitled, 1995",1995,gloss household paint on canvas,15 1/8 x 16 5/8in. (38.4 x 42cm.),Signed,"70,000 - 90,000 GBP","121,250 GBP",POST-WAR & CONTEMPORARY ART DAY SALE,Christie's London,"Feb. 12, 2009"
1_162,Damien Hirst,"Beautiful exploding spinning spiral drawing, 1993",1993,Ink and graphite on paper. ,23 1/4 x 16 1/2 in. (59.1 x 41.9 cm).,,"15,000 - 20,000 USD","17,500 USD",Contemporary Art Part II,"Phillips New York, Chelsea","Nov. 14, 2008"
1_163,Damien Hirst,"Untitled, 1994",1994,"fish suspended in formaldahyde, in a perspex box with chrome frame",9 1/4 x 18 1/2in,,"100,000 - 150,000 GBP",Not Sold,Vision 21 Evening sale,Bonhams New Bond Street,"Oct. 22, 2008"
1_164,Damien Hirst,"Benzensulfonic Acid, 1995",1995,gloss household paint on canvas,3 1/8 x 7 5/8in. (8 x 19.4cm.),Signed,"15,000 - 20,000 GBP","17,500 GBP",POST-WAR & CONTEMPORARY ART DAY SALE,Christie's London,"Oct. 21, 2008"
1_165,Damien Hirst,"With Dead Head, 1991",1991,gelatin silver print mounted on aluminium,22 3/8 x 30in. (57 x 76.2cm.),thirteen from an edition of fifteen,"30,000 - 40,000 GBP","39,650 GBP",POST-WAR & CONTEMPORARY ART DAY SALE,Christie's London,"Oct. 21, 2008"
1_166,Damien Hirst,"Untitled, from LONDON, Group Portfolio (Paragon Vol. I, p.46-51), 1992",1992,screenprint in colours,S. 860 x 624 mm,Signed,"2,000 - 3,000 GBP","2,500 GBP",POST-WAR & CONTEMPORARY EDITIONS,Christie's South Kensington,"Sep. 11, 2008"
